GEOID,urban,majority_race_eth,pct_whiteown,pct_own,pct_female,tot_pop,med_age
25025000100,TRUE,nh_white,0.7352941176470589,0.2390158172231986,0.4696755994358251,4254,29.3
25025000201,TRUE,nh_white,0.8277404921700223,0.2762669962917182,0.5059678256357032,3854,28.3
25025000202,TRUE,nh_white,0.79957805907173,0.3114323258869908,0.49498069498069497,3885,29.5
25025000301,TRUE,nh_white,0.8529411764705882,0.39048400328137817,0.4908759124087591,2740,31.4
25025000302,TRUE,nh_white,0.8082408874801902,0.4687964338781575,0.5009548058561426,3142,29.4
25025000401,TRUE,nh_white,0.719758064516129,0.1672849915682968,0.5183356840620592,5672,28.9
25025000402,TRUE,nh_white,0.725,0.31108230719377833,0.4786184210526316,3648,26.7
25025000502,TRUE,nh_white,0.8579387186629527,0.17589416952474277,0.5418054894494685,6303,22.2
25025000503,TRUE,nh_white,0.8074712643678161,0.2471590909090909,0.535052012663953,2211,28.1
25025000504,TRUE,nh_white,0.7934362934362934,0.19002201027146,0.571715145436309,4985,27.5
25025000601,TRUE,nh_white,0.7554112554112554,0.30295081967213117,0.48417810137216466,3571,29.5
25025000602,TRUE,nh_white,0.7593582887700535,0.0918918918918919,0.5110719677906391,3974,28.6
25025000701,TRUE,nh_white,0.6784660766961652,0.1437049597286986,0.4966261808367072,4446,26.3
25025000703,TRUE,nh_white,0.574468085106383,0.03314527503526093,0.5016123253314224,2791,23.6
25025000704,TRUE,nh_white,0.620253164556962,0.1313929313929314,0.48802332847323476,4801,25.9
25025000802,TRUE,nh_white,0.6082004555808656,0.1403004154682007,0.433259587020649,8136,25.6
25025000803,TRUE,nh_white,0.625,0.008456659619450317,0.5627278250303767,6584,20.8
25025010103,TRUE,nh_white,0.8163265306122449,0.0928030303030303,0.6021011162179908,4569,19.8
25025010104,TRUE,nh_white,0.7880299251870324,0.18773408239700373,0.5405911740216486,4804,23.7
25025010203,TRUE,nh_white,0.8442622950819673,0.06661206661206662,0.49721673550008977,5569,26.9
25025010204,TRUE,nh_white,0.7839506172839507,0.12626656274356976,0.5433343838638512,3173,21.9
25025010300,TRUE,nh_white,0.7142857142857143,0.15144230769230768,0.6591236371117054,4861,20.2
25025010403,TRUE,nh_white,0.7603305785123967,0.05828516377649326,0.4748584748584749,3003,27.8
25025010404,TRUE,nh_white,0.7860696517412935,0.1079484425349087,0.5291387313047963,5817,21
25025010405,TRUE,nh_white,0.84375,0.096579476861167,0.5105034407823252,5522,21.1
25025010408,TRUE,nh_white,0.8686868686868687,0.10301768990634755,0.49719495091164095,1426,27
25025010500,TRUE,nh_white,0.8317307692307693,0.1177136389360498,0.5114980289093298,3044,26.9
25025010600,TRUE,nh_white,0.8664772727272727,0.1513978494623656,0.5171448565430371,2858,35.9
25025010701,TRUE,nh_white,0.9054945054945055,0.2845528455284553,0.4745762711864407,2478,30.1
25025010702,TRUE,nh_white,0.945054945054945,0.3877054169202678,0.525,2400,34.7
25025010801,TRUE,nh_white,0.9359605911330049,0.42759347024749866,0.5379087315846209,2783,35.5
25025010802,TRUE,nh_white,0.9203655352480418,0.3637226970560304,0.5047401111474338,3059,32.2
25025020101,TRUE,nh_white,0.9695067264573991,0.39623312011371714,0.5463868352015263,4193,36.3
25025020200,TRUE,nh_white,0.9196787148594378,0.2009685230024213,0.5508358454371061,3649,28.7
25025020301,TRUE,nh_white,0.8607594936708861,0.1676096181046676,0.532377656945131,2023,33.6
25025020302,TRUE,nh_white,0.9506726457399103,0.3092926490984743,0.5317527519051651,1181,29.2
25025020303,TRUE,nh_white,0.8603603603603603,0.24038982133188955,0.3914705882352941,3400,34.3
25025030100,TRUE,nh_white,0.9957983193277311,0.1728395061728395,0.5481064483111566,1954,29.5
25025030200,TRUE,nh_white,0.9826589595375722,0.15684496826835903,0.5399399399399399,1665,29.1
25025030300,TRUE,nh_white,0.9422222222222222,0.30405405405405406,0.45217569786535305,4872,41.4
25025030400,TRUE,nh_white,0.970873786407767,0.18625678119349007,0.5499796001631987,2451,28.9
25025030500,TRUE,nh_white,0.9616788321167883,0.3309178743961353,0.5275807722616234,2538,30.4
25025040100,TRUE,nh_white,0.9734513274336283,0.5472154963680388,0.5428966789667896,2168,36.8
25025040200,TRUE,nh_white,0.9569377990430622,0.2874828060522696,0.5448318804483188,1606,32.1
25025040300,TRUE,nh_white,0.9668874172185431,0.5189003436426117,0.5306543019062339,3882,33.1
25025040401,TRUE,nh_white,0.9681528662420382,0.38543371522094927,0.5481754817548176,2439,36.1
25025040600,TRUE,nh_white,0.9668587896253602,0.52023988005997,0.5184124386252046,2444,34.3
25025040801,TRUE,nh_white,0.919672131147541,0.2920057443752992,0.5471794871794872,3900,34.7
25025050101,TRUE,hispanic,0.7284263959390863,0.21297297297297296,0.47331378299120236,5115,30.2
25025050200,TRUE,hispanic,0.7340425531914894,0.2050163576881134,0.4769642515771363,5231,30.1
25025050300,TRUE,None,0.717948717948718,0.07492795389048991,0.5082185695246557,2251,33.2
25025050400,TRUE,hispanic,0.8200836820083682,0.23091787439613526,0.44477234401349075,2372,33.1
25025050500,TRUE,hispanic,0.8873239436619719,0.2022792022792023,0.45234248788368336,1857,32.7
25025050600,TRUE,hispanic,0.7806451612903226,0.19230769230769232,0.4178380998545807,2063,32
25025050700,TRUE,hispanic,0.7542857142857143,0.21793275217932753,0.4391651865008881,4504,30.7
25025050901,TRUE,hispanic,0.7788944723618091,0.2752420470262794,0.4624249699879952,4165,30.6
25025051000,TRUE,nh_white,0.9069767441860465,0.289237668161435,0.5155294693078992,4089,35.9
25025051101,TRUE,nh_white,0.9003436426116839,0.3722814498933902,0.5066469719350074,6093,34.8
25025051200,TRUE,nh_white,0.9121813031161473,0.30431034482758623,0.47162673392181587,2379,33.8
25025060101,TRUE,nh_white,0.9904371584699454,0.4346793349168646,0.5205223880597015,3216,34.2
25025060200,TRUE,nh_white,0.9851380042462845,0.47147147147147145,0.5480167014613778,1916,32.1
25025060301,TRUE,nh_white,0.9762845849802372,0.46083788706739526,0.5386866059817945,3076,33.6
25025060400,TRUE,nh_white,0.9746835443037974,0.43491938655131734,0.5528140293637847,4904,34.9
25025060501,TRUE,nh_white,0.9663461538461539,0.42842430484037075,0.5057406888826659,3571,31
25025060600,TRUE,nh_white,0.9365384615384615,0.33986928104575165,0.49045396690708526,2357,31.6
25025060700,TRUE,None,0.4,0.007861635220125786,0.5932382461701003,1893,24.1
25025060800,TRUE,nh_white,0.9308510638297872,0.4388422035480859,0.5047931382441978,3964,31.4
25025061000,TRUE,None,0.9418604651162791,0.18323863636363635,0.5474499677211104,3098,28.6
25025061101,TRUE,None,0.9166666666666666,0.011494252873563218,0.5595878136200717,2232,30.6
25025061200,TRUE,nh_white,0.8941860465116279,0.42136207741303283,0.4740740740740741,3240,34.2
25025070101,TRUE,nh_white,0.8035714285714286,0.2814070351758794,0.4698407319552694,5902,32.2
25025070200,TRUE,nh_asian,0.36134453781512604,0.07041420118343195,0.5490609428899962,5218,25.6
25025070300,TRUE,nh_white,0.8952380952380953,0.4268292682926829,0.46917370171399336,3909,38.8
25025070402,TRUE,nh_asian,0,0.004411764705882353,0.5560069645966338,1723,46.4
25025070500,TRUE,nh_white,0.8863443596268024,0.38454011741682975,0.4924908424908425,5460,36.9
25025070600,TRUE,nh_white,0.9081632653061225,0.5240641711229946,0.45625,2240,37.1
25025070700,TRUE,nh_white,0.8375,0.3513909224011713,0.5205421431596781,2361,34.6
25025070800,TRUE,nh_white,0.8836477987421384,0.2949907235621521,0.46546141392336754,3706,32.1
25025070900,TRUE,None,0.857707509881423,0.2814238042269188,0.4923400420546711,3329,32.3
25025071101,TRUE,None,0.8263157894736842,0.2608695652173913,0.458566480149214,3753,34.5
25025071201,TRUE,None,0.7761806981519507,0.34810578984989277,0.4672628553177898,3131,38.1
25025080100,TRUE,None,0.2348993288590604,0.20026881720430106,0.33552238805970147,3350,32.9
25025080300,TRUE,nh_black,0.09022556390977443,0.168141592920354,0.57263990955342,1769,29.3
25025080401,TRUE,None,0.625,0.10248198558847077,0.5623616236162362,2710,32.9
25025080500,TRUE,None,0.3898305084745763,0.044595616024187455,0.560077519379845,3096,28.4
25025080601,TRUE,nh_white,0.18095238095238095,0.11413043478260869,0.5204870053851557,4271,20.4
25025080801,TRUE,None,0,0.0021141649048625794,0.5068211068211068,3885,20.8
25025080900,TRUE,nh_white,0.7902097902097902,0.08051801801801801,0.47030938123752497,4008,23.3
25025081001,TRUE,None,0.7126436781609196,0.07608220376038478,0.5288343558282208,4890,26.8
25025081100,TRUE,None,0.5613636363636364,0.24705221785513756,0.500611097531166,4091,30.1
25025081200,TRUE,hispanic,0.5705128205128205,0.1266233766233766,0.5562021439509954,3265,27.2
25025081300,TRUE,None,0.2835820895522388,0.09521553765987684,0.5491596638655463,4760,34.7
25025081400,TRUE,nh_black,0.2649164677804296,0.286593707250342,0.4901764901764902,3003,32.9
25025081500,TRUE,nh_black,0.1509433962264151,0.292817679558011,0.5524835988753515,2134,36.1
25025081700,TRUE,nh_black,0.04747774480712166,0.21075672295184492,0.5549738219895288,3820,33.1
25025081800,TRUE,nh_black,0.07580174927113703,0.24711815561959655,0.5420979986197377,2898,32.9
25025081900,TRUE,nh_black,0.042801556420233464,0.18396564065855406,0.5739967897271268,3115,34.6
25025082000,TRUE,nh_black,0.015151515151515152,0.25821596244131456,0.5520426287744228,2815,35.8
25025082100,TRUE,nh_black,0.08080808080808081,0.09352857817666509,0.5777114427860697,5025,29
25025090100,TRUE,nh_black,0.0275,0.2147074610842727,0.5537081601400131,4571,30.3
25025090200,TRUE,nh_black,0.032520325203252036,0.14819277108433734,0.5467980295566502,2233,26.5
25025090300,TRUE,nh_black,0.04484304932735426,0.17586750788643532,0.5640138408304498,3179,26.8
25025090400,TRUE,nh_black,0.0948509485094851,0.28516228748068007,0.5282864170538398,3659,28.2
25025090600,TRUE,None,0.09302325581395349,0.3253467843631778,0.5344974446337308,2348,31.2
25025090700,TRUE,nh_white,0.8092868988391376,0.30301507537688444,0.4832748538011696,4275,36
25025090901,TRUE,None,0,0.001829268292682927,0.5176943699731903,3730,24.8
25025091001,TRUE,nh_white,0.8519924098671727,0.4007604562737643,0.5018234865061999,2742,37.3
25025091100,TRUE,None,0.7531734837799718,0.36063072227873855,0.4852910923678255,4861,33.1
25025091200,TRUE,None,0.6441102756892231,0.3220338983050847,0.49226963512677796,3234,32.3
25025091300,TRUE,None,0.2361111111111111,0.2488479262672811,0.517406962785114,2499,29.3
25025091400,TRUE,None,0.16611295681063123,0.32055378061767836,0.5242612185333819,2741,33
25025091500,TRUE,None,0.3041575492341357,0.2764670296430732,0.5208237986270023,4370,30.2
25025091600,TRUE,None,0.3508771929824561,0.2446351931330472,0.5194391332058637,3138,30.7
25025091700,TRUE,None,0.16614420062695925,0.3038095238095238,0.5275333985011404,3069,29.2
25025091800,TRUE,nh_black,0.1056701030927835,0.31960461285008235,0.5396871378910776,3452,30.1
25025091900,TRUE,nh_black,0.03740648379052369,0.29057971014492756,0.5484455958549223,3860,29.9
25025092000,TRUE,nh_black,0.12149532710280374,0.31600708800945065,0.5104145601617796,4945,32.3
25025092101,TRUE,None,0.5779816513761468,0.3553382233088835,0.5169741125406914,6451,35.2
25025092200,TRUE,None,0.43843283582089554,0.43683781581092096,0.5147805315019409,3349,36.2
25025092300,TRUE,nh_black,0.022099447513812154,0.3361188486536676,0.552713446249568,2893,31.3
25025092400,TRUE,nh_black,0.023316062176165803,0.18692493946731234,0.5561872275914346,5277,29.5
25025100100,TRUE,nh_black,0.02631578947368421,0.20420127015144113,0.5771324863883848,5510,28.5
25025100200,TRUE,nh_black,0.02976190476190476,0.33168805528134254,0.563329745245784,2787,29.7
25025100300,TRUE,nh_black,0.06289308176100629,0.37797147385103014,0.553133514986376,3303,33
25025100400,TRUE,nh_black,0.21678321678321677,0.3907103825136612,0.5537512846865364,4865,36.4
25025100500,TRUE,nh_black,0.34852941176470587,0.2853545950482585,0.5291367507096343,5989,33.8
25025100601,TRUE,None,0.6580366774541532,0.4229014598540146,0.5083430345362825,5154,35.5
25025100603,TRUE,nh_white,0.8329297820823245,0.49166666666666664,0.5073529411764706,1904,35.8
25025100700,TRUE,nh_white,0.9441233140655106,0.5255696202531646,0.5159648310967145,4322,38.9
25025100800,TRUE,nh_white,0.7543402777777778,0.42635085122131755,0.5225387666786874,5546,39.7
25025100900,TRUE,nh_black,0.3513824884792627,0.5020242914979757,0.5365913555992141,4072,37.4
25025101001,TRUE,nh_black,0.04214963119072708,0.4187996469549868,0.5505474452554745,5480,38.8
25025101002,TRUE,nh_black,0.050974512743628186,0.3103769194974407,0.5631652942357903,4979,38
25025101101,TRUE,nh_black,0.012077294685990338,0.3568965517241379,0.5381933438985737,3155,32.4
25025101102,TRUE,nh_black,0.022113022113022112,0.24342105263157895,0.5468607825295724,4396,32.7
25025110103,TRUE,None,0.7031431897555297,0.36506587335316615,0.5417582417582417,5460,32.7
25025110201,TRUE,None,0.42857142857142855,0.34439359267734554,0.5402242808386153,2051,35.5
25025110301,TRUE,None,0.6428571428571429,0.6303664921465969,0.5405405405405406,2405,38.6
25025110401,TRUE,None,0.631404958677686,0.44419970631424377,0.5336511497476164,3566,35.1
25025110403,TRUE,None,0.7351301115241635,0.6089417091114884,0.5467625899280576,4309,39.6
25025110501,TRUE,nh_white,0.89119804400978,0.5966447848285923,0.5244389794036274,3253,39.7
25025110502,TRUE,nh_white,0.8026796589524969,0.48752969121140144,0.5241723594324751,3806,38.1
25025110601,TRUE,nh_white,0.9324894514767933,0.7320463320463321,0.5618053216571236,2969,50.9
25025110607,TRUE,nh_white,0.9393680614859095,0.5258194881005838,0.5503249950758322,5077,41.9
25025120103,TRUE,nh_white,0.8926174496644296,0.6422413793103449,0.5384615384615384,1508,39.3
25025120104,TRUE,nh_white,0.8779956427015251,0.4330188679245283,0.5742243436754176,2095,33.2
25025120105,TRUE,nh_white,0.9013563501849569,0.85099685204617,0.5654664484451718,2444,50.1
25025120201,TRUE,nh_white,0.8132635253054101,0.33198146002317497,0.5414364640883977,3439,33.1
25025120301,TRUE,None,0.6722797927461139,0.40738786279683376,0.5178310740354536,4795,32.9
25025120400,TRUE,nh_white,0.8819548872180452,0.47079646017699117,0.5425143453312468,5751,36.6
25025120500,TRUE,hispanic,0.684981684981685,0.30165745856353593,0.5285285285285285,2331,30.8
25025120600,TRUE,nh_white,0.8402625820568927,0.414324569356301,0.55203426124197,2335,31.9
25025120700,TRUE,nh_white,0.8296593186372746,0.4779693486590038,0.5139026812313804,2014,34
25025130100,TRUE,nh_white,0.9180834621329211,0.6892755681818182,0.5350491026075178,5906,41.1
25025130200,TRUE,nh_white,0.953184957789716,0.680773249738767,0.5288504216600088,4506,43.8
25025130300,TRUE,nh_white,0.9318013343217197,0.7448923246824959,0.5295315682281059,4419,42.8
25025130402,TRUE,nh_white,0.9021428571428571,0.6375227686703097,0.5270649126590468,4637,43.7
25025130404,TRUE,nh_white,0.8662162162162163,0.5597579425113465,0.5642881764908653,2901,46.8
25025130406,TRUE,None,0.8183453237410072,0.25364963503649635,0.5606030937928334,5107,32.8
25025140102,TRUE,None,0.5967588179218303,0.6342200725513906,0.5142013178822995,4401,37.2
25025140105,TRUE,None,0.6391982182628062,0.6782477341389728,0.5336054421768708,3675,37.6
25025140106,TRUE,None,0.7,0.0779510022271715,0.5623356128353498,1901,33
25025140107,TRUE,None,0.6127886323268206,0.5356803044719315,0.5250888976689055,2531,40.2
25025140201,TRUE,None,0.6726190476190477,0.3593582887700535,0.5178571428571429,2072,37.2
25025140202,TRUE,None,0.6506514657980456,0.5901009130225853,0.5305357142857143,5600,39.2
25025140300,TRUE,nh_black,0.35826771653543305,0.4023762376237624,0.5275775618928236,6382,38.3
25025140400,TRUE,nh_black,0.20011841326228538,0.5812112869924294,0.5383006535947712,7650,38.6
25025160101,TRUE,hispanic,0.5896551724137931,0.2686428902269569,0.4861607734074957,7551,29.2
25025160200,TRUE,hispanic,0.5394736842105263,0.12408163265306123,0.4605490972050458,4043,29.7
25025160300,TRUE,nh_white,0.9284253578732107,0.382329945269742,0.5249394673123486,2065,45.5
25025160400,TRUE,hispanic,0.6397058823529411,0.13229571984435798,0.49226804123711343,2716,30.5
25025160501,TRUE,hispanic,0.6029411764705882,0.24150177574835108,0.48590292648108496,5604,31.3
25025160502,TRUE,hispanic,0.6881287726358148,0.31277533039647576,0.5033632286995515,4460,30.8
25025160601,TRUE,None,0.7566909975669099,0.26178343949044586,0.47354171794240707,4063,35.2
25025160602,TRUE,None,0.74079754601227,0.3622222222222222,0.520427807486631,4675,34.1
25025170100,TRUE,nh_white,0.8404322949777495,0.5133812010443864,0.5181216931216931,7560,38.4
25025170200,TRUE,nh_white,0.8780193236714976,0.45644983461962513,0.5390008764241893,4564,41.2
25025170300,TRUE,nh_white,0.893305439330544,0.5010482180293501,0.5163716814159292,9040,38.6
25025170400,TRUE,nh_white,0.8536082474226804,0.4159519725557461,0.5131065253764641,5379,37.9
25025170501,TRUE,nh_white,0.866580310880829,0.40062272963155166,0.4887918486171761,3435,39.8
25025170502,TRUE,nh_white,0.9341772151898734,0.5103359173126615,0.5358410220014195,2818,50
25025170601,TRUE,nh_white,0.8572815533980582,0.5132037867463877,0.5030362389813908,5105,37.2
25025170701,TRUE,nh_white,0.8469656992084432,0.3599240265906933,0.4883277751310148,2099,40.4
25025170702,TRUE,None,0.6927899686520376,0.2751185855972402,0.4821967410983706,6628,31.5
25025170800,TRUE,nh_white,0.8658682634730539,0.37663509246729815,0.5052754982415005,5118,35.9
25025180101,TRUE,nh_white,0.946584938704028,0.45643485211830537,0.5302140159462861,4766,45.8
25025180200,TRUE,nh_white,0.9668737060041408,0.5384615384615384,0.5229982964224872,4109,42.7
25025180301,TRUE,nh_white,0.971764705882353,0.6921824104234527,0.517526455026455,3024,43.9
25025180400,TRUE,nh_white,0.9760765550239234,0.5345268542199488,0.5189504373177842,1715,43.7
25025180500,TRUE,nh_white,0.9624060150375939,0.46226415094339623,0.49137265001287667,3883,42.2
25025980300,TRUE,None,1,0.5,0.23668639053254437,338,47.5
25025980700,TRUE,nh_white,0.6666666666666666,0.6,0.6666666666666666,6,57.5
25025981000,TRUE,nh_black,NaN,0,0.4090909090909091,22,21.5
25025981100,TRUE,nh_black,0.2,0.11029411764705882,0.3133971291866029,418,33.5
25025981300,TRUE,nh_white,0.8441558441558441,0.6285714285714286,0.40102827763496146,389,33.3
25025981502,TRUE,nh_white,1,0.6666666666666666,0.4444444444444444,9,55.5
25025981800,TRUE,nh_white,0.9230769230769231,0.7959183673469388,0.5975609756097561,82,63.5
